n_clusters	metric	value	method	long_method	feature_type	tile_size	distance	ndim	resolution	rds_file	clustering_file	snn_file	seed
75	10	MI	2.23210978348401	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
76	10	VI	0.148725870850958	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
77	10	AW	0.997455758803686	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
78	10	AV	0.911372818880467	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
79	10	AW2	0.996269131099873	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
80	10	AV2	0.884481351678146	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
81	10	ARI2	0.937053028330321	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
82	10	ARI	0.952473236452025	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	42
83	10	AMI	0.940768041294419	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	42
84	10	MI	2.23210978348401	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	42
85	10	VI	0.148725870850958	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	42
86	10	AW	0.997455758803686	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	42
87	10	AV	0.911372818880467	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	42
88	10	AW2	0.996269131099873	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	42
89	10	AV2	0.884481351678146	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	42
90	10	ARI2	0.937053028330321	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	42
91	10	ARI	0.952473236452025	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed123/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	123
92	10	AMI	0.940768041294419	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed123/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	123
93	10	MI	2.23210978348401	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed123/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	123
94	10	VI	0.148725870850958	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed123/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	123
95	10	AW	0.997455758803686	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed123/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	123
96	10	AV	0.911372818880467	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed123/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	123
97	10	AW2	0.996269131099873	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed123/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	123
98	10	AV2	0.884481351678146	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed123/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	123
99	10	ARI2	0.937053028330321	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed123/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	123
100	10	ARI	0.952473236452025	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed197/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed197/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	197
101	10	AMI	0.940768041294419	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed197/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed197/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	197
102	10	MI	2.23210978348401	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed197/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed197/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	197
103	10	VI	0.148725870850958	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed197/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed197/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	197
104	10	AW	0.997455758803686	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed197/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed197/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	197
105	10	AV	0.911372818880467	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed197/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed197/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	197
106	10	AW2	0.996269131099873	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed197/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed197/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	197
107	10	AV2	0.884481351678146	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed197/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed197/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	197
108	10	ARI2	0.937053028330321	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.1	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed197/r0.1_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed197/r0.1.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	197
109	10	ARI	0.952473236452025	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed0/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
110	10	AMI	0.940768041294419	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed0/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
111	10	MI	2.23210978348401	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed0/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
112	10	VI	0.148725870850958	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed0/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
113	10	AW	0.997455758803686	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed0/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
114	10	AV	0.911372818880467	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed0/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
115	10	AW2	0.996269131099873	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed0/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
116	10	AV2	0.884481351678146	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed0/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
117	10	ARI2	0.937053028330321	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed0/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	0
118	10	ARI	0.952473236452025	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed2/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	2
119	10	AMI	0.940768041294419	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed2/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	2
120	10	MI	2.23210978348401	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed2/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	2
121	10	VI	0.148725870850958	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed2/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	2
122	10	AW	0.997455758803686	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed2/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	2
123	10	AV	0.911372818880467	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed2/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	2
124	10	AW2	0.996269131099873	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed2/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	2
125	10	AV2	0.884481351678146	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed2/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	2
126	10	ARI2	0.937053028330321	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed2/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	2
127	10	ARI	0.952473236452025	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
128	10	AMI	0.940768041294419	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
129	10	MI	2.23210978348401	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
130	10	VI	0.148725870850958	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
131	10	AW	0.997455758803686	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
132	10	AV	0.911372818880467	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
133	10	AW2	0.996269131099873	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
134	10	AV2	0.884481351678146	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
135	10	ARI2	0.937053028330321	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	5
136	10	ARI	0.952473236452025	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	42
137	10	AMI	0.940768041294419	Signac	Signac_by_cluster_peaks	by_cluster_peaks	0	default	15	0.15	candidate1/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.15_evaluation.RDS	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.15.tsv	candidate1/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	42
